ffffffc008042e84	hyp_stub_32b_el1_fiq_invalid
ffffffc008042f04	hyp_stub_32b_el1_error_invalid
ffffffc008043000	__trans_pgd_stub_vectors_end
ffffffc008043970	build_prologue
ffffffc008043cbc	build_body
ffffffc008045b28	build_epilogue
ffffffc008045f3c	build_plt
ffffffc008046018	jit_fill_hole
ffffffc008046080	bpf_jit_dump
ffffffc008046100	bpf_jit_binary_lock_ro
ffffffc0080463dc	prepare_trampoline
ffffffc00804711c	emit_a64_mov_i
ffffffc00804727c	emit_call
ffffffc00804736c	emit_a64_mov_i64
ffffffc008047500	invoke_bpf_prog
ffffffc008047fcc	trace_event_raw_event_kvm_userspace_exit
ffffffc00804807c	perf_trace_kvm_userspace_exit
ffffffc008048178	trace_event_raw_event_kvm_vcpu_wakeup
ffffffc008048248	perf_trace_kvm_vcpu_wakeup
ffffffc008048358	trace_event_raw_event_kvm_set_irq
ffffffc00804841c	perf_trace_kvm_set_irq
ffffffc008048520	trace_event_raw_event_kvm_ack_irq
ffffffc0080485d0	perf_trace_kvm_ack_irq
ffffffc0080486cc	trace_event_raw_event_kvm_mmio
ffffffc0080487b0	perf_trace_kvm_mmio
ffffffc0080488e4	trace_event_raw_event_kvm_fpu
ffffffc008048990	perf_trace_kvm_fpu
ffffffc008048a80	trace_event_raw_event_kvm_halt_poll_ns
ffffffc008048b50	perf_trace_kvm_halt_poll_ns
ffffffc008048c68	trace_event_raw_event_kvm_dirty_ring_push
ffffffc008048d40	perf_trace_kvm_dirty_ring_push
ffffffc008048e58	trace_event_raw_event_kvm_dirty_ring_reset
ffffffc008048f18	perf_trace_kvm_dirty_ring_reset
ffffffc00804901c	trace_event_raw_event_kvm_dirty_ring_exit
ffffffc0080490cc	perf_trace_kvm_dirty_ring_exit
ffffffc0080491c0	trace_event_raw_event_kvm_unmap_hva_range
ffffffc008049270	perf_trace_kvm_unmap_hva_range
ffffffc00804936c	trace_event_raw_event_kvm_set_spte_hva
ffffffc008049418	perf_trace_kvm_set_spte_hva
ffffffc008049508	trace_event_raw_event_kvm_age_hva
ffffffc0080495b8	perf_trace_kvm_age_hva
ffffffc0080496b4	trace_event_raw_event_kvm_test_age_hva
ffffffc008049760	perf_trace_kvm_test_age_hva
ffffffc008049850	__bpf_trace_kvm_userspace_exit
ffffffc008049878	__bpf_trace_kvm_vcpu_wakeup
ffffffc0080498a0	__bpf_trace_kvm_set_irq
ffffffc0080498cc	__bpf_trace_kvm_ack_irq
ffffffc0080498f4	__bpf_trace_kvm_mmio
ffffffc00804991c	__bpf_trace_kvm_fpu
ffffffc008049940	__bpf_trace_kvm_halt_poll_ns
ffffffc008049970	__bpf_trace_kvm_dirty_ring_push
ffffffc008049994	__bpf_trace_kvm_dirty_ring_reset
ffffffc0080499b4	__bpf_trace_kvm_dirty_ring_exit
ffffffc0080499d4	__bpf_trace_kvm_unmap_hva_range
ffffffc0080499f4	__bpf_trace_kvm_set_spte_hva
ffffffc008049a14	__bpf_trace_kvm_age_hva
ffffffc008049a34	__bpf_trace_kvm_test_age_hva
ffffffc008049e08	kvm_make_vcpu_request
ffffffc00804a224	mmu_memory_cache_alloc_obj
ffffffc00804adf0	access_ok
ffffffc00804ae2c	id_to_memslot
ffffffc00804aea0	kvm_set_memslot
ffffffc00804b390	kvm_check_memslot_overlap
ffffffc00804cf54	put_page
ffffffc00804d340	__kvm_read_guest_page
ffffffc00804db30	__kvm_write_guest_page
ffffffc00804e10c	__kvm_gfn_to_hva_cache_init
ffffffc00804ec28	kvm_vcpu_check_block
ffffffc00804f7e0	__kvm_io_bus_write
ffffffc008050584	check_processor_compat
ffffffc0080505bc	kvm_starting_cpu
ffffffc008050604	kvm_dying_cpu
ffffffc0080506a4	kvm_sched_in
ffffffc0080506e0	kvm_sched_out
ffffffc008050728	kvm_init_debug
ffffffc008050938	hardware_disable_nolock
ffffffc008050ab0	kvm_vm_worker_thread
ffffffc008050c6c	trace_raw_output_kvm_userspace_exit
ffffffc008050d24	trace_raw_output_kvm_vcpu_wakeup
ffffffc008050dc4	trace_raw_output_kvm_set_irq
ffffffc008050e30	trace_raw_output_kvm_ack_irq
ffffffc008050e98	trace_raw_output_kvm_mmio
ffffffc008050f1c	trace_raw_output_kvm_fpu
